date,market_id,stall_id,commodity,paid_amount_php,label_weight_kg,actual_weight_kg
2026-02-16,MKT_03,MKT_03_STL_021,Pork,608.26,2.067,2.065
2026-02-16,MKT_03,MKT_03_STL_005,Rice (Sinandomeng),165.99,2.904,2.729
2026-02-16,MKT_04,MKT_04_STL_030,Carrots,25.79,1.155,1.157
2026-02-16,MKT_01,MKT_01_STL_003,Red Onions,216.29,2.418,2.315
2026-02-16,MKT_04,MKT_04_STL_040,Potatoes,175.82,1.903,1.905
2026-02-16,MKT_04,MKT_04_STL_027,Cabbage,84.7,1.823,1.715
2026-02-16,MKT_05,MKT_05_STL_008,Carrots,68.81,3.139,2.91
2026-02-16,MKT_02,MKT_02_STL_010,Chicken (Whole),227.46,1.371,1.31
2026-02-16,MKT_04,MKT_04_STL_026,Tilapia,371.4,2.52,2.31
2026-02-16,MKT_03,MKT_03_STL_029,Carrots,27.25,1.28,1.219
2026-02-16,MKT_02,MKT_02_STL_022,Pork,240.96,0.749,0.696
2026-02-16,MKT_02,MKT_02_STL_013,Whole Fish (Galunggong),677.57,3.395,3.229
2026-02-16,MKT_03,MKT_03_STL_028,Chicken (Whole),464.67,2.41,2.415
2026-02-16,MKT_02,MKT_02_STL_023,Beef (Rump),315.68,0.811,0.755
2026-02-16,MKT_04,MKT_04_STL_036,Carrots,53.21,2.383,2.191
2026-02-16,MKT_01,MKT_01_STL_021,Carrots,13.39,0.673,0.644
2026-02-16,MKT_02,MKT_02_STL_015,Beef (Rump),216.81,0.557,0.525
2026-02-16,MKT_03,MKT_03_STL_026,Beef (Rump),1515.67,3.374,3.376
2026-02-16,MKT_04,MKT_04_STL_021,Tilapia,406.18,2.756,2.756
2026-02-16,MKT_03,MKT_03_STL_005,Rice (Sinandomeng),155.93,2.728,2.608
2026-02-16,MKT_03,MKT_03_STL_028,Bangus,495.51,3.188,3.19
2026-02-17,MKT_01,MKT_01_STL_005,Carrots,45.72,2.26,2.262
2026-02-17,MKT_03,MKT_03_STL_021,Carrots,30.31,1.368,1.37
2026-02-17,MKT_03,MKT_03_STL_012,Tomatoes,78.74,0.793,0.736
2026-02-17,MKT_01,MKT_01_STL_010,Chicken (Whole),521.04,3.154,3.153
2026-02-17,MKT_02,MKT_02_STL_020,Cabbage,53.0,0.923,0.923
2026-02-17,MKT_04,MKT_04_STL_007,Red Onions,357.89,2.221,2.049
2026-02-17,MKT_04,MKT_04_STL_023,Cabbage,146.5,2.248,2.07
2026-02-17,MKT_02,MKT_02_STL_024,Tomatoes,317.64,3.028,2.856
2026-02-17,MKT_05,MKT_05_STL_008,Tilapia,372.55,2.598,2.37
2026-02-17,MKT_01,MKT_01_STL_028,Carrots,69.71,3.446,3.172
2026-02-17,MKT_05,MKT_05_STL_003,Bangus,266.89,1.338,1.217
2026-02-17,MKT_03,MKT_03_STL_026,Pork,1044.08,3.373,3.374
2026-02-17,MKT_04,MKT_04_STL_014,Tomatoes,57.64,0.824,0.792
2026-02-17,MKT_02,MKT_02_STL_028,Whole Fish (Galunggong),716.94,3.338,3.111
2026-02-17,MKT_03,MKT_03_STL_019,Pork,617.84,1.996,1.997
2026-02-17,MKT_01,MKT_01_STL_017,Rice (Sinandomeng),188.03,3.466,3.302
2026-02-17,MKT_04,MKT_04_STL_002,Beef (Rump),969.4,2.366,2.23
2026-02-17,MKT_04,MKT_04_STL_040,Pork,331.16,1.038,1.038
2026-02-17,MKT_02,MKT_02_STL_011,Beef (Rump),1681.32,3.799,3.458
2026-02-17,MKT_05,MKT_05_STL_003,Tomatoes,262.01,2.57,2.451
2026-02-17,MKT_01,MKT_01_STL_030,Pork,1081.0,3.413,3.415
2026-02-17,MKT_03,MKT_03_STL_022,Tilapia,378.78,3.075,3.077
2026-02-17,MKT_04,MKT_04_STL_009,Garlic,307.88,3.246,3.251
2026-02-17,MKT_03,MKT_03_STL_008,Tilapia,270.38,2.195,2.037
2026-02-18,MKT_02,MKT_02_STL_024,Tilapia,109.65,0.799,0.75
2026-02-18,MKT_01,MKT_01_STL_017,Tomatoes,82.52,1.407,1.288
2026-02-18,MKT_04,MKT_04_STL_028,Cabbage,30.95,0.69,0.628
2026-02-18,MKT_03,MKT_03_STL_016,Carrots,58.92,2.72,2.723
2026-02-18,MKT_01,MKT_01_STL_001,Red Onions,57.41,0.572,0.524
2026-02-18,MKT_03,MKT_03_STL_011,Beef (Rump),706.87,1.627,1.627
2026-02-18,MKT_02,MKT_02_STL_004,Pork,398.16,1.277,1.169
2026-02-18,MKT_01,MKT_01_STL_021,Pork,481.49,1.652,1.547
2026-02-18,MKT_04,MKT_04_STL_002,Red Onions,534.56,3.417,3.2
2026-02-18,MKT_04,MKT_04_STL_030,Pork,346.46,1.039,1.041
2026-02-18,MKT_02,MKT_02_STL_009,Bangus,557.62,2.951,2.805
2026-02-18,MKT_02,MKT_02_STL_029,Tilapia,94.96,0.692,0.693
2026-02-18,MKT_02,MKT_02_STL_020,Garlic,212.39,1.959,1.959
2026-02-18,MKT_03,MKT_03_STL_013,Tomatoes,68.62,0.842,0.843
2026-02-18,MKT_04,MKT_04_STL_024,Red Onions,151.12,0.966,0.967
2026-02-18,MKT_03,MKT_03_STL_013,Chicken (Whole),258.12,1.458,1.461
2026-02-18,MKT_03,MKT_03_STL_003,Bangus,141.33,0.748,0.687
2026-02-18,MKT_01,MKT_01_STL_026,Bangus,505.18,3.431,3.436
2026-02-18,MKT_05,MKT_05_STL_002,Chicken (Whole),641.22,3.107,3.104
2026-02-18,MKT_03,MKT_03_STL_023,Bangus,266.8,1.412,1.31
2026-02-18,MKT_04,MKT_04_STL_029,Pork,325.79,0.977,0.925
2026-02-18,MKT_01,MKT_01_STL_028,Pork,440.1,1.51,1.395
2026-02-18,MKT_02,MKT_02_STL_020,Bangus,391.9,2.074,2.074
2026-02-18,MKT_04,MKT_04_STL_012,Beef (Rump),460.13,1.05,1.052
2026-02-18,MKT_01,MKT_01_STL_014,Bangus,224.69,1.526,1.526
2026-02-18,MKT_02,MKT_02_STL_025,Rice (Sinandomeng),60.3,1.202,1.096
2026-02-18,MKT_03,MKT_03_STL_032,Tomatoes,156.97,1.926,1.926
2026-02-18,MKT_05,MKT_05_STL_010,Rice (Sinandomeng),210.26,3.622,3.397
2026-02-18,MKT_03,MKT_03_STL_029,Bangus,602.37,3.188,2.969
2026-02-18,MKT_01,MKT_01_STL_015,Garlic,133.83,1.187,1.096
2026-02-19,MKT_01,MKT_01_STL_003,Tilapia,384.85,2.715,2.492
2026-02-19,MKT_05,MKT_05_STL_005,Tilapia,76.75,0.543,0.543
2026-02-19,MKT_01,MKT_01_STL_003,Rice (Sinandomeng),103.32,2.116,1.998
2026-02-19,MKT_03,MKT_03_STL_007,Bangus,213.2,1.288,1.288
2026-02-19,MKT_02,MKT_02_STL_002,Tomatoes,222.4,3.634,3.33
2026-02-19,MKT_05,MKT_05_STL_002,Tomatoes,216.06,2.416,2.417
2026-02-19,MKT_05,MKT_05_STL_007,Carrots,27.8,1.27,1.156
2026-02-19,MKT_05,MKT_05_STL_007,Bangus,521.56,2.813,2.589
2026-02-19,MKT_01,MKT_01_STL_022,Garlic,196.32,1.732,1.633
2026-02-19,MKT_01,MKT_01_STL_028,Chicken (Whole),592.26,3.67,3.415
2026-02-19,MKT_02,MKT_02_STL_011,Carrots,37.97,1.711,1.611
2026-02-19,MKT_04,MKT_04_STL_032,Beef (Rump),1567.13,3.414,3.19
2026-02-19,MKT_01,MKT_01_STL_023,Pork,752.87,2.598,2.598
2026-02-19,MKT_03,MKT_03_STL_027,Tomatoes,202.02,1.848,1.742
2026-02-19,MKT_02,MKT_02_STL_014,Red Onions,264.05,1.953,1.778
2026-02-19,MKT_01,MKT_01_STL_030,Tilapia,118.93,0.839,0.84
2026-02-19,MKT_04,MKT_04_STL_008,Bangus,259.35,1.618,1.619
2026-02-19,MKT_03,MKT_03_STL_027,Rice (Sinandomeng),113.91,2.262,2.128
2026-02-19,MKT_04,MKT_04_STL_006,Cabbage,133.46,2.736,2.566
2026-02-19,MKT_02,MKT_02_STL_009,Beef (Rump),1104.37,2.857,2.606
2026-02-19,MKT_03,MKT_03_STL_021,Pork,1093.52,3.487,3.486
2026-02-19,MKT_03,MKT_03_STL_020,Pork,251.19,0.801,0.769
2026-02-19,MKT_04,MKT_04_STL_020,Bangus,141.06,0.88,0.811
2026-02-19,MKT_04,MKT_04_STL_026,Garlic,387.72,3.433,3.282
2026-02-20,MKT_02,MKT_02_STL_019,Red Onions,229.57,2.338,2.244
2026-02-20,MKT_05,MKT_05_STL_006,Beef (Rump),1321.39,3.216,3.055
2026-02-20,MKT_03,MKT_03_STL_026,Tomatoes,168.57,2.151,2.155
2026-02-20,MKT_02,MKT_02_STL_011,Tomatoes,333.04,3.557,3.352
2026-02-20,MKT_02,MKT_02_STL_021,Whole Fish (Galunggong),794.1,3.452,3.242
2026-02-20,MKT_02,MKT_02_STL_007,Cabbage,126.58,2.833,2.612
2026-02-20,MKT_03,MKT_03_STL_010,Carrots,71.94,3.32,3.319
2026-02-20,MKT_01,MKT_01_STL_022,Red Onions,166.43,1.476,1.351
2026-02-20,MKT_04,MKT_04_STL_018,Beef (Rump),706.11,1.556,1.422
2026-02-20,MKT_03,MKT_03_STL_015,Bangus,444.94,2.621,2.52
2026-02-20,MKT_03,MKT_03_STL_020,Bangus,105.76,0.623,0.598
2026-02-20,MKT_03,MKT_03_STL_024,Tilapia,427.83,3.021,3.022
2026-02-20,MKT_02,MKT_02_STL_022,Potatoes,256.31,2.438,2.3
2026-02-20,MKT_03,MKT_03_STL_006,Bangus,228.5,1.346,1.225
2026-02-20,MKT_02,MKT_02_STL_009,Chicken (Whole),443.84,2.498,2.349
2026-02-20,MKT_04,MKT_04_STL_009,Carrots,64.48,2.903,2.904
2026-02-20,MKT_01,MKT_01_STL_012,Rice (Sinandomeng),162.82,3.528,3.318
2026-02-20,MKT_01,MKT_01_STL_015,Rice (Sinandomeng),83.53,1.81,1.709
2026-02-20,MKT_01,MKT_01_STL_001,Rice (Sinandomeng),87.45,1.895,1.812
2026-02-20,MKT_04,MKT_04_STL_022,Whole Fish (Galunggong),208.71,0.878,0.879
2026-02-20,MKT_04,MKT_04_STL_022,Garlic,319.65,2.855,2.853
2026-02-20,MKT_02,MKT_02_STL_029,Cabbage,145.3,3.252,3.25
2026-02-20,MKT_05,MKT_05_STL_001,Rice (Sinandomeng),193.8,3.521,3.346
2026-02-20,MKT_03,MKT_03_STL_032,Pork,186.65,0.576,0.577
2026-02-20,MKT_03,MKT_03_STL_005,Rice (Sinandomeng),36.87,0.631,0.583
2026-02-20,MKT_04,MKT_04_STL_001,Pork,699.94,2.307,2.215
2026-02-20,MKT_02,MKT_02_STL_001,Potatoes,100.08,0.952,0.892
2026-02-20,MKT_03,MKT_03_STL_033,Tilapia,150.12,1.06,1.06
2026-02-20,MKT_03,MKT_03_STL_008,Chicken (Whole),245.49,1.491,1.391
2026-02-20,MKT_05,MKT_05_STL_007,Chicken (Whole),588.8,2.916,2.679
2026-02-20,MKT_01,MKT_01_STL_023,Bangus,497.72,2.811,2.811
2026-02-20,MKT_02,MKT_02_STL_023,Beef (Rump),306.25,0.785,0.749
2026-02-20,MKT_02,MKT_02_STL_021,Carrots,55.79,2.596,2.415
2026-02-20,MKT_03,MKT_03_STL_033,Pork,270.25,0.834,0.833
2026-02-21,MKT_04,MKT_04_STL_029,Pork,301.19,0.978,0.926
2026-02-21,MKT_02,MKT_02_STL_012,Rice (Sinandomeng),41.34,0.832,0.778
2026-02-21,MKT_05,MKT_05_STL_005,Tilapia,523.26,3.234,3.238
2026-02-21,MKT_03,MKT_03_STL_011,Pork,650.77,1.969,1.973
2026-02-21,MKT_04,MKT_04_STL_005,Pork,650.43,2.112,1.96
2026-02-21,MKT_04,MKT_04_STL_017,Chicken (Whole),519.09,2.56,2.562
2026-02-21,MKT_04,MKT_04_STL_034,Tilapia,333.01,2.399,2.401
2026-02-21,MKT_03,MKT_03_STL_023,Rice (Sinandomeng),59.91,1.081,1.039
2026-02-21,MKT_04,MKT_04_STL_017,Rice (Sinandomeng),147.53,2.479,2.479
2026-02-21,MKT_02,MKT_02_STL_024,Carrots,18.57,0.904,0.852
2026-02-21,MKT_01,MKT_01_STL_011,Tilapia,289.46,1.952,1.952
2026-02-21,MKT_03,MKT_03_STL_025,Carrots,22.16,0.975,0.975
2026-02-21,MKT_02,MKT_02_STL_001,Pork,342.17,1.124,1.079
2026-02-21,MKT_04,MKT_04_STL_013,Carrots,48.03,2.23,2.054
2026-02-21,MKT_01,MKT_01_STL_005,Chicken (Whole),598.24,3.096,3.101
2026-02-21,MKT_04,MKT_04_STL_024,Chicken (Whole),119.03,0.587,0.588
2026-02-21,MKT_03,MKT_03_STL_022,Pork,887.42,2.685,2.683
2026-02-21,MKT_04,MKT_04_STL_034,Beef (Rump),544.06,1.319,1.321
2026-02-21,MKT_03,MKT_03_STL_022,Pork,510.64,1.545,1.546
2026-02-21,MKT_05,MKT_05_STL_007,Beef (Rump),967.46,2.069,1.901
2026-02-21,MKT_03,MKT_03_STL_024,Bangus,307.92,2.036,2.038
2026-02-21,MKT_05,MKT_05_STL_007,Chicken (Whole),242.01,1.315,1.25
2026-02-21,MKT_01,MKT_01_STL_023,Beef (Rump),1304.04,3.38,3.386
2026-02-22,MKT_02,MKT_02_STL_028,Rice (Sinandomeng),160.31,3.162,2.882
2026-02-22,MKT_04,MKT_04_STL_010,Tomatoes,119.8,1.799,1.8
2026-02-22,MKT_04,MKT_04_STL_035,Garlic,397.72,2.985,2.741
2026-02-22,MKT_03,MKT_03_STL_011,Pork,736.69,2.32,2.322
2026-02-22,MKT_02,MKT_02_STL_004,Garlic,214.25,1.705,1.559
2026-02-22,MKT_01,MKT_01_STL_015,Pork,584.03,2.021,1.848
2026-02-22,MKT_02,MKT_02_STL_014,Red Onions,142.04,1.34,1.259
2026-02-22,MKT_02,MKT_02_STL_022,Garlic,404.0,3.215,2.98
2026-02-22,MKT_02,MKT_02_STL_017,Red Onions,164.72,1.554,1.557
2026-02-22,MKT_01,MKT_01_STL_020,Rice (Sinandomeng),150.55,2.925,2.927
2026-02-22,MKT_03,MKT_03_STL_001,Rice (Sinandomeng),94.69,1.643,1.573
2026-02-22,MKT_03,MKT_03_STL_004,Tilapia,224.76,1.617,1.616
2026-02-22,MKT_02,MKT_02_STL_007,Pork,170.78,0.572,0.529
2026-02-22,MKT_05,MKT_05_STL_006,Tilapia,172.14,1.225,1.141
2026-02-22,MKT_05,MKT_05_STL_009,Tilapia,448.96,3.195,3.196
2026-02-22,MKT_04,MKT_04_STL_012,Bangus,264.67,1.349,1.351
2026-02-22,MKT_01,MKT_01_STL_003,Chicken (Whole),148.79,0.855,0.809
2026-02-22,MKT_05,MKT_05_STL_003,Garlic,399.45,3.634,3.339
2026-02-22,MKT_01,MKT_01_STL_004,Pork,692.69,2.397,2.222
2026-02-22,MKT_04,MKT_04_STL_024,Cabbage,139.13,2.766,2.769
2026-02-22,MKT_01,MKT_01_STL_028,Tilapia,174.23,1.141,1.094
2026-02-22,MKT_01,MKT_01_STL_006,Tomatoes,133.79,2.194,1.996
2026-02-22,MKT_02,MKT_02_STL_006,Bangus,171.48,0.916,0.858
2026-02-22,MKT_05,MKT_05_STL_007,Garlic,173.01,1.574,1.481
2026-02-22,MKT_04,MKT_04_STL_032,Garlic,78.21,0.587,0.564
2026-02-22,MKT_04,MKT_04_STL_012,Whole Fish (Galunggong),723.56,3.071,3.068
2026-02-22,MKT_02,MKT_02_STL_023,Tomatoes,142.99,1.475,1.353
2026-02-22,MKT_02,MKT_02_STL_026,Bangus,114.39,0.611,0.611
2026-02-22,MKT_04,MKT_04_STL_009,Red Onions,73.06,0.617,0.617
2026-02-23,MKT_02,MKT_02_STL_012,Tomatoes,60.57,0.854,0.785
2026-02-23,MKT_03,MKT_03_STL_014,Beef (Rump),586.57,1.437,1.324
2026-02-23,MKT_03,MKT_03_STL_017,Bangus,133.82,0.803,0.739
2026-02-23,MKT_04,MKT_04_STL_005,Tomatoes,217.85,2.486,2.337
2026-02-23,MKT_04,MKT_04_STL_024,Potatoes,353.25,3.45,3.452
2026-02-23,MKT_03,MKT_03_STL_029,Pork,1038.04,3.321,3.029
2026-02-23,MKT_01,MKT_01_STL_005,Pork,181.24,0.587,0.588
2026-02-23,MKT_02,MKT_02_STL_016,Carrots,21.91,1.007,0.916
2026-02-23,MKT_05,MKT_05_STL_003,Bangus,232.15,1.232,1.179
2026-02-23,MKT_02,MKT_02_STL_009,Potatoes,364.2,3.406,3.207
2026-02-23,MKT_04,MKT_04_STL_028,Red Onions,416.01,3.802,3.469
2026-02-23,MKT_03,MKT_03_STL_013,Carrots,26.6,1.279,1.279
2026-02-23,MKT_03,MKT_03_STL_008,Pork,213.17,0.682,0.644
2026-02-23,MKT_04,MKT_04_STL_014,Beef (Rump),729.01,1.602,1.488
2026-02-23,MKT_04,MKT_04_STL_001,Whole Fish (Galunggong),343.0,1.773,1.639
2026-02-23,MKT_02,MKT_02_STL_009,Rice (Sinandomeng),131.21,2.356,2.25
2026-02-23,MKT_03,MKT_03_STL_026,Tilapia,455.86,3.087,3.086
2026-02-23,MKT_02,MKT_02_STL_001,Bangus,534.08,2.604,2.411
2026-02-23,MKT_03,MKT_03_STL_017,Chicken (Whole),476.25,2.412,2.234
2026-02-23,MKT_01,MKT_01_STL_006,Beef (Rump),677.63,1.589,1.466
2026-02-23,MKT_01,MKT_01_STL_005,Chicken (Whole),143.13,0.775,0.775
2026-02-23,MKT_02,MKT_02_STL_018,Potatoes,85.86,0.803,0.748
2026-02-24,MKT_01,MKT_01_STL_018,Chicken (Whole),488.6,2.58,2.585
2026-02-24,MKT_02,MKT_02_STL_010,Tomatoes,68.9,0.709,0.681
2026-02-24,MKT_04,MKT_04_STL_006,Chicken (Whole),414.43,2.024,1.904
2026-02-24,MKT_03,MKT_03_STL_004,Tomatoes,57.39,0.813,0.814
2026-02-24,MKT_02,MKT_02_STL_017,Garlic,331.63,2.784,2.785
2026-02-24,MKT_02,MKT_02_STL_014,Tilapia,395.11,2.944,2.781
2026-02-24,MKT_04,MKT_04_STL_031,Tomatoes,230.69,2.467,2.466
2026-02-24,MKT_01,MKT_01_STL_002,Pork,998.6,3.238,3.242
2026-02-24,MKT_03,MKT_03_STL_016,Tilapia,216.72,1.656,1.657
2026-02-24,MKT_04,MKT_04_STL_031,Garlic,254.74,2.041,2.04
2026-02-24,MKT_02,MKT_02_STL_028,Chicken (Whole),140.98,0.752,0.706
2026-02-24,MKT_02,MKT_02_STL_009,Cabbage,65.93,1.552,1.421
2026-02-24,MKT_04,MKT_04_STL_030,Cabbage,48.13,0.806,0.806
2026-02-24,MKT_04,MKT_04_STL_019,Pork,868.69,2.732,2.735
2026-02-24,MKT_02,MKT_02_STL_005,Tomatoes,107.38,1.105,1.061
2026-02-24,MKT_03,MKT_03_STL_008,Tomatoes,114.99,1.629,1.556
2026-02-24,MKT_05,MKT_05_STL_003,Red Onions,93.19,0.802,0.752
2026-02-24,MKT_05,MKT_05_STL_001,Rice (Sinandomeng),93.78,1.802,1.691
2026-02-24,MKT_04,MKT_04_STL_005,Tilapia,101.82,0.696,0.659
2026-02-24,MKT_02,MKT_02_STL_021,Pork,206.48,0.688,0.647
2026-02-24,MKT_01,MKT_01_STL_023,Bangus,197.38,1.08,1.082
2026-02-24,MKT_02,MKT_02_STL_016,Rice (Sinandomeng),141.72,2.446,2.282
2026-02-24,MKT_03,MKT_03_STL_027,Tomatoes,151.91,2.152,2.056
2026-02-24,MKT_03,MKT_03_STL_018,Carrots,53.58,2.441,2.439
2026-02-24,MKT_03,MKT_03_STL_031,Chicken (Whole),182.54,0.925,0.846
2026-02-24,MKT_04,MKT_04_STL_009,Garlic,161.88,1.297,1.299
2026-02-24,MKT_04,MKT_04_STL_002,Pork,460.74,1.449,1.326
2026-02-25,MKT_05,MKT_05_STL_008,Bangus,330.0,1.768,1.679
2026-02-25,MKT_02,MKT_02_STL_010,Potatoes,137.41,1.373,1.305
2026-02-25,MKT_03,MKT_03_STL_030,Chicken (Whole),282.0,1.541,1.543
2026-02-25,MKT_03,MKT_03_STL_021,Beef (Rump),1089.64,2.697,2.702
2026-02-25,MKT_03,MKT_03_STL_030,Tomatoes,282.29,2.719,2.717
2026-02-25,MKT_05,MKT_05_STL_003,Chicken (Whole),196.37,1.093,1.011
2026-02-25,MKT_05,MKT_05_STL_010,Rice (Sinandomeng),63.34,1.162,1.062
2026-02-25,MKT_03,MKT_03_STL_023,Rice (Sinandomeng),177.85,3.658,3.387
2026-02-25,MKT_03,MKT_03_STL_001,Bangus,311.42,1.578,1.502
2026-02-25,MKT_02,MKT_02_STL_015,Beef (Rump),1378.29,3.302,3.144
2026-02-25,MKT_04,MKT_04_STL_028,Whole Fish (Galunggong),657.34,3.29,3.059
2026-02-25,MKT_04,MKT_04_STL_031,Tomatoes,174.11,2.248,2.249
2026-02-25,MKT_01,MKT_01_STL_013,Chicken (Whole),310.26,2.0,1.918
2026-02-25,MKT_03,MKT_03_STL_033,Carrots,47.87,2.204,2.202
2026-02-25,MKT_04,MKT_04_STL_008,Chicken (Whole),384.75,2.073,2.076
2026-02-25,MKT_03,MKT_03_STL_020,Rice (Sinandomeng),143.72,2.956,2.826
2026-02-25,MKT_03,MKT_03_STL_015,Tilapia,315.07,2.014,1.858
2026-02-25,MKT_03,MKT_03_STL_027,Beef (Rump),1061.36,2.627,2.49
2026-02-25,MKT_02,MKT_02_STL_009,Tomatoes,55.78,0.574,0.541
2026-02-25,MKT_02,MKT_02_STL_030,Potatoes,160.93,1.608,1.501
2026-02-25,MKT_03,MKT_03_STL_011,Tomatoes,87.0,0.838,0.838
2026-02-25,MKT_02,MKT_02_STL_002,Potatoes,253.9,2.537,2.419
2026-02-25,MKT_03,MKT_03_STL_022,Bangus,605.67,3.069,3.069
2026-02-25,MKT_03,MKT_03_STL_010,Rice (Sinandomeng),76.28,1.569,1.572
2026-02-25,MKT_04,MKT_04_STL_016,Garlic,396.49,2.991,2.723
2026-02-25,MKT_02,MKT_02_STL_001,Tilapia,173.89,1.17,1.119
2026-02-25,MKT_02,MKT_02_STL_010,Bangus,451.17,2.653,2.416
2026-02-25,MKT_01,MKT_01_STL_022,Red Onions,409.61,3.412,3.198
2026-02-25,MKT_01,MKT_01_STL_020,Red Onions,123.17,1.026,1.025
2026-02-25,MKT_04,MKT_04_STL_004,Tilapia,542.37,3.365,3.164
2026-02-25,MKT_02,MKT_02_STL_002,Bangus,599.46,3.525,3.336
2026-02-25,MKT_04,MKT_04_STL_034,Chicken (Whole),115.63,0.623,0.623
2026-02-26,MKT_02,MKT_02_STL_004,Garlic,81.7,0.945,0.869
2026-02-26,MKT_04,MKT_04_STL_038,Garlic,482.59,3.702,3.404
2026-02-26,MKT_04,MKT_04_STL_030,Beef (Rump),343.03,0.829,0.831
2026-02-26,MKT_03,MKT_03_STL_013,Rice (Sinandomeng),98.99,1.896,1.899
2026-02-26,MKT_01,MKT_01_STL_001,Beef (Rump),975.67,2.56,2.371
2026-02-26,MKT_04,MKT_04_STL_023,Beef (Rump),846.61,2.046,1.96
2026-02-26,MKT_02,MKT_02_STL_030,Beef (Rump),227.84,0.57,0.547
2026-02-26,MKT_03,MKT_03_STL_024,Beef (Rump),1305.67,2.971,2.976
2026-02-26,MKT_04,MKT_04_STL_013,Tomatoes,103.59,1.51,1.417
2026-02-26,MKT_02,MKT_02_STL_008,Cabbage,141.3,3.131,3.002
2026-02-26,MKT_04,MKT_04_STL_024,Rice (Sinandomeng),85.61,1.549,1.551
2026-02-26,MKT_05,MKT_05_STL_006,Red Onions,324.91,2.711,2.496
2026-02-26,MKT_02,MKT_02_STL_001,Rice (Sinandomeng),193.16,3.639,3.361
2026-02-26,MKT_04,MKT_04_STL_034,Rice (Sinandomeng),192.51,3.483,3.488
2026-02-26,MKT_02,MKT_02_STL_027,Garlic,297.56,3.442,3.255
2026-02-26,MKT_02,MKT_02_STL_003,Carrots,41.21,2.038,1.92
2026-02-26,MKT_01,MKT_01_STL_010,Bangus,298.28,1.77,1.768
2026-02-26,MKT_01,MKT_01_STL_011,Pork,961.71,3.181,3.179
2026-02-26,MKT_04,MKT_04_STL_001,Garlic,200.49,1.538,1.432
2026-02-26,MKT_05,MKT_05_STL_005,Tilapia,417.68,2.908,2.913
2026-02-26,MKT_01,MKT_01_STL_025,Chicken (Whole),202.91,1.249,1.25
2026-02-26,MKT_01,MKT_01_STL_003,Chicken (Whole),238.17,1.466,1.403
2026-02-26,MKT_04,MKT_04_STL_021,Garlic,427.45,3.279,3.281
2026-02-26,MKT_04,MKT_04_STL_011,Rice (Sinandomeng),98.33,1.779,1.628
2026-02-26,MKT_03,MKT_03_STL_016,Bangus,127.54,0.788,0.788
2026-02-26,MKT_02,MKT_02_STL_010,Potatoes,163.5,1.578,1.44
2026-02-26,MKT_04,MKT_04_STL_003,Potatoes,176.05,1.669,1.573
2026-02-26,MKT_04,MKT_04_STL_007,Tomatoes,128.69,1.876,1.762
2026-02-26,MKT_05,MKT_05_STL_009,Carrots,69.65,3.232,3.238
2026-02-26,MKT_03,MKT_03_STL_030,Bangus,123.65,0.764,0.765
2026-02-27,MKT_04,MKT_04_STL_019,Whole Fish (Galunggong),287.23,1.227,1.228
2026-02-27,MKT_03,MKT_03_STL_030,Rice (Sinandomeng),128.89,2.365,2.363
2026-02-27,MKT_01,MKT_01_STL_015,Beef (Rump),311.71,0.721,0.661
2026-02-27,MKT_03,MKT_03_STL_019,Rice (Sinandomeng),92.98,1.706,1.709
2026-02-27,MKT_01,MKT_01_STL_010,Red Onions,202.52,1.878,1.881
2026-02-27,MKT_01,MKT_01_STL_004,Carrots,30.25,1.441,1.311
2026-02-27,MKT_04,MKT_04_STL_004,Pork,497.28,1.569,1.5
2026-02-27,MKT_04,MKT_04_STL_031,Beef (Rump),962.29,2.196,2.196
2026-02-27,MKT_01,MKT_01_STL_022,Carrots,19.5,0.929,0.864
2026-02-27,MKT_04,MKT_04_STL_010,Red Onions,325.34,2.713,2.718
2026-02-27,MKT_01,MKT_01_STL_001,Chicken (Whole),334.77,2.2,2.049
2026-02-27,MKT_02,MKT_02_STL_023,Tomatoes,60.75,0.994,0.909
2026-02-27,MKT_05,MKT_05_STL_004,Rice (Sinandomeng),92.98,1.485,1.403
2026-02-27,MKT_01,MKT_01_STL_008,Carrots,61.23,2.917,2.917
2026-02-27,MKT_02,MKT_02_STL_012,Chicken (Whole),164.02,0.878,0.844
2026-02-27,MKT_04,MKT_04_STL_022,Garlic,293.78,3.139,3.14
2026-02-27,MKT_02,MKT_02_STL_016,Chicken (Whole),222.12,1.189,1.113
2026-02-27,MKT_04,MKT_04_STL_017,Red Onions,219.21,1.828,1.831
2026-02-27,MKT_04,MKT_04_STL_039,Pork,474.46,1.497,1.4
2026-02-27,MKT_02,MKT_02_STL_012,Rice (Sinandomeng),172.33,3.229,2.961
2026-02-27,MKT_01,MKT_01_STL_009,Red Onions,148.71,1.379,1.281
2026-02-27,MKT_03,MKT_03_STL_015,Tomatoes,353.28,3.315,3.078
2026-02-27,MKT_03,MKT_03_STL_015,Bangus,199.65,0.978,0.939
2026-02-27,MKT_05,MKT_05_STL_006,Rice (Sinandomeng),199.79,3.191,2.956
2026-02-27,MKT_04,MKT_04_STL_026,Rice (Sinandomeng),122.06,2.202,2.035
2026-02-27,MKT_04,MKT_04_STL_023,Chicken (Whole),407.76,2.039,1.928
2026-02-27,MKT_03,MKT_03_STL_032,Pork,1072.17,3.375,3.377
2026-02-27,MKT_01,MKT_01_STL_010,Beef (Rump),723.72,1.674,1.674
2026-02-27,MKT_03,MKT_03_STL_001,Pork,654.42,2.06,1.892
