date,market_id,commodity,min_price_per_kg,max_price_per_kg,avg_price_per_kg
2026-01-09,MKT_01,Beef (Rump),368.69,434.87,406.11
2026-01-09,MKT_01,Tilapia,117.1,156.13,135.7
2026-01-09,MKT_01,Bangus,145.11,203.15,187.4
2026-01-09,MKT_01,Tomatoes,57.77,105.9,68.4
2026-01-09,MKT_01,Red Onions,85.62,152.22,118.68
2026-01-09,MKT_01,Garlic,76.95,125.04,105.56
2026-01-09,MKT_02,Carrots,19.94,22.94,20.65
2026-01-09,MKT_02,Pork,290.84,319.92,293.45
2026-01-09,MKT_02,Rice (Sinandomeng),47.01,58.77,54.92
2026-01-09,MKT_02,Chicken (Whole),161.05,201.31,178.62
2026-01-09,MKT_02,Beef (Rump),386.34,455.68,441.47
2026-01-09,MKT_02,Tilapia,116.59,155.45,143.39
2026-01-09,MKT_02,Bangus,148.4,207.76,169.97
2026-01-09,MKT_02,Tomatoes,57.39,105.21,62.18
2026-01-09,MKT_02,Red Onions,88.1,156.62,101.1
2026-01-09,MKT_02,Garlic,79.14,128.61,105.91
2026-01-09,MKT_02,Cabbage,39.43,69.0,62.97
2026-01-09,MKT_02,Potatoes,69.24,108.81,95.15
2026-01-09,MKT_02,Whole Fish (Galunggong),178.65,238.2,193.77
2026-01-09,MKT_03,Carrots,20.14,23.16,21.63
2026-01-09,MKT_03,Pork,301.93,332.13,307.7
2026-01-09,MKT_03,Rice (Sinandomeng),48.15,60.19,54.92
2026-01-09,MKT_03,Chicken (Whole),157.41,196.76,193.36
2026-01-09,MKT_03,Beef (Rump),396.16,467.27,464.74
2026-01-09,MKT_03,Tilapia,119.93,159.91,154.03
2026-01-09,MKT_03,Bangus,151.53,212.15,202.38
2026-01-09,MKT_03,Tomatoes,60.84,111.55,63.18
2026-01-09,MKT_04,Carrots,20.25,23.28,21.96
2026-01-09,MKT_04,Pork,304.04,334.45,306.8
2026-01-09,MKT_04,Rice (Sinandomeng),48.74,60.92,57.02
2026-01-09,MKT_04,Chicken (Whole),166.21,207.77,169.36
2026-01-09,MKT_04,Beef (Rump),392.57,463.03,414.97
2026-01-09,MKT_04,Tilapia,125.0,166.67,138.46
2026-01-09,MKT_04,Bangus,153.44,214.82,191.73
2026-01-09,MKT_04,Tomatoes,61.44,112.64,73.63
2026-01-09,MKT_04,Red Onions,93.0,165.34,95.24
2026-01-09,MKT_04,Garlic,81.7,132.76,129.21
2026-01-09,MKT_04,Cabbage,41.44,72.52,65.97
2026-01-09,MKT_04,Potatoes,70.86,111.35,90.31
2026-01-09,MKT_04,Whole Fish (Galunggong),187.41,249.87,226.48
2026-01-09,MKT_05,Carrots,20.67,23.77,22.05
2026-01-09,MKT_05,Pork,318.54,350.39,341.79
2026-01-09,MKT_05,Rice (Sinandomeng),49.62,62.02,54.16
2026-01-09,MKT_05,Chicken (Whole),165.72,207.15,177.83
2026-01-09,MKT_05,Beef (Rump),399.73,471.47,403.21
2026-01-09,MKT_05,Tilapia,123.42,164.56,124.64
2026-01-09,MKT_05,Bangus,155.92,218.29,180.01
2026-01-09,MKT_05,Tomatoes,62.61,114.79,97.89
2026-01-09,MKT_05,Red Onions,94.93,168.76,164.23
2026-01-09,MKT_05,Garlic,82.94,134.78,107.2
2026-01-10,MKT_01,Carrots,18.86,21.69,21.17
2026-01-10,MKT_01,Pork,289.72,318.69,296.7
2026-01-10,MKT_01,Rice (Sinandomeng),46.2,57.75,53.11
2026-01-10,MKT_01,Chicken (Whole),154.78,193.48,174.61
2026-01-10,MKT_01,Beef (Rump),370.67,437.2,385.62
2026-01-10,MKT_01,Tilapia,114.24,152.33,121.65
2026-01-10,MKT_01,Bangus,142.57,199.59,146.31
2026-01-10,MKT_01,Tomatoes,58.67,107.56,105.58
2026-01-10,MKT_01,Red Onions,88.32,157.01,135.93
2026-01-10,MKT_01,Garlic,76.12,123.69,83.79
2026-01-10,MKT_02,Carrots,19.43,22.35,20.36
2026-01-10,MKT_02,Pork,296.85,326.53,312.75
2026-01-10,MKT_02,Rice (Sinandomeng),48.15,60.19,49.66
2026-01-10,MKT_02,Chicken (Whole),161.11,201.39,196.08
2026-01-10,MKT_02,Beef (Rump),378.62,446.57,438.62
2026-01-10,MKT_02,Tilapia,116.9,155.87,153.69
2026-01-10,MKT_02,Bangus,147.64,206.7,186.18
2026-01-10,MKT_02,Tomatoes,59.1,108.35,86.18
2026-01-10,MKT_02,Red Onions,87.96,156.38,113.59
2026-01-10,MKT_02,Garlic,77.44,125.84,90.25
2026-01-10,MKT_02,Cabbage,39.18,68.57,41.98
2026-01-10,MKT_02,Potatoes,70.48,110.76,79.63
2026-01-10,MKT_02,Whole Fish (Galunggong),175.0,233.34,224.31
2026-01-10,MKT_03,Carrots,20.07,23.08,21.57
2026-01-10,MKT_03,Pork,311.37,342.51,336.73
2026-01-10,MKT_03,Rice (Sinandomeng),47.62,59.52,51.91
2026-01-10,MKT_03,Chicken (Whole),161.64,202.05,172.66
2026-01-10,MKT_03,Beef (Rump),400.8,472.74,463.63
2026-01-10,MKT_03,Tilapia,121.06,161.42,155.04
2026-01-10,MKT_03,Bangus,152.49,213.49,205.03
2026-01-10,MKT_03,Tomatoes,60.74,111.35,95.84
2026-01-10,MKT_04,Carrots,20.55,23.64,22.47
2026-01-10,MKT_04,Pork,312.22,343.44,317.51
2026-01-10,MKT_04,Rice (Sinandomeng),49.43,61.78,59.93
2026-01-10,MKT_04,Chicken (Whole),162.8,203.5,176.6
2026-01-10,MKT_04,Beef (Rump),398.66,470.21,451.61
2026-01-10,MKT_04,Tilapia,123.06,164.08,156.86
2026-01-10,MKT_04,Bangus,152.11,212.96,182.98
2026-01-10,MKT_04,Tomatoes,61.37,112.52,93.56
2026-01-10,MKT_04,Red Onions,91.86,163.31,110.66
2026-01-10,MKT_04,Garlic,82.37,133.86,122.24
2026-01-10,MKT_04,Cabbage,42.1,73.67,45.87
2026-01-10,MKT_04,Potatoes,71.66,112.61,110.63
2026-01-10,MKT_04,Whole Fish (Galunggong),187.86,250.48,209.43
2026-01-10,MKT_05,Carrots,20.98,24.13,21.7
2026-01-10,MKT_05,Pork,312.84,344.12,341.72
2026-01-10,MKT_05,Rice (Sinandomeng),49.6,62.0,53.53
2026-01-10,MKT_05,Chicken (Whole),166.87,208.58,196.2
2026-01-10,MKT_05,Beef (Rump),406.38,479.32,431.76
2026-01-10,MKT_05,Tilapia,123.54,164.72,148.99
2026-01-10,MKT_05,Bangus,154.74,216.64,201.42
2026-01-10,MKT_05,Tomatoes,62.74,115.02,64.5
2026-01-10,MKT_05,Red Onions,95.71,170.16,146.4
2026-01-10,MKT_05,Garlic,83.12,135.07,106.34
2026-01-11,MKT_01,Carrots,18.77,21.58,19.57
2026-01-11,MKT_01,Pork,278.11,305.92,299.92
2026-01-11,MKT_01,Rice (Sinandomeng),45.34,56.68,46.69
2026-01-11,MKT_01,Chicken (Whole),155.3,194.13,181.54
2026-01-11,MKT_01,Beef (Rump),366.91,432.77,429.08
2026-01-11,MKT_01,Tilapia,116.77,155.69,123.0
2026-01-11,MKT_01,Bangus,145.46,203.65,169.96
2026-01-11,MKT_01,Tomatoes,57.51,105.44,87.98
2026-01-11,MKT_01,Red Onions,84.34,149.94,148.4
2026-01-11,MKT_01,Garlic,75.97,123.45,95.5
2026-01-11,MKT_02,Carrots,19.53,22.46,20.44
2026-01-11,MKT_02,Pork,295.58,325.14,296.97
2026-01-11,MKT_02,Rice (Sinandomeng),46.14,57.67,55.74
2026-01-11,MKT_02,Chicken (Whole),160.27,200.33,179.25
2026-01-11,MKT_02,Beef (Rump),384.2,453.16,437.09
2026-01-11,MKT_02,Tilapia,118.42,157.9,151.43
2026-01-11,MKT_02,Bangus,148.45,207.82,156.61
2026-01-11,MKT_02,Tomatoes,60.0,109.99,62.09
2026-01-11,MKT_02,Red Onions,88.47,157.27,142.98
2026-01-11,MKT_02,Garlic,79.25,128.78,103.12
2026-01-11,MKT_02,Cabbage,38.79,67.89,44.92
2026-01-11,MKT_02,Potatoes,70.49,110.77,90.3
2026-01-11,MKT_02,Whole Fish (Galunggong),176.75,235.66,192.83
2026-01-11,MKT_03,Carrots,19.8,22.77,21.87
2026-01-11,MKT_03,Pork,297.99,327.79,298.82
2026-01-11,MKT_03,Rice (Sinandomeng),46.64,58.3,47.91
2026-01-11,MKT_03,Chicken (Whole),158.91,198.64,182.65
2026-01-11,MKT_03,Beef (Rump),375.82,443.28,395.7
2026-01-11,MKT_03,Tilapia,121.41,161.89,152.7
2026-01-11,MKT_03,Bangus,150.96,211.34,153.81
2026-01-11,MKT_03,Tomatoes,59.13,108.4,71.31
2026-01-11,MKT_04,Carrots,20.39,23.44,22.91
2026-01-11,MKT_04,Pork,305.98,336.58,324.78
2026-01-11,MKT_04,Rice (Sinandomeng),48.13,60.16,56.38
2026-01-11,MKT_04,Chicken (Whole),162.67,203.34,176.12
2026-01-11,MKT_04,Beef (Rump),397.96,469.39,434.92
2026-01-11,MKT_04,Tilapia,121.96,162.61,123.78
2026-01-11,MKT_04,Bangus,151.47,212.05,156.65
2026-01-11,MKT_04,Tomatoes,60.3,110.55,88.75
2026-01-11,MKT_04,Red Onions,91.42,162.53,140.26
2026-01-11,MKT_04,Garlic,80.91,131.49,89.71
2026-01-11,MKT_04,Cabbage,41.14,72.0,44.76
2026-01-11,MKT_04,Potatoes,72.87,114.51,74.65
2026-01-11,MKT_04,Whole Fish (Galunggong),186.1,248.13,243.74
2026-01-11,MKT_05,Carrots,20.82,23.94,22.82
2026-01-11,MKT_05,Pork,309.09,340.0,335.64
2026-01-11,MKT_05,Rice (Sinandomeng),50.56,63.21,55.01
2026-01-11,MKT_05,Chicken (Whole),167.92,209.91,201.82
2026-01-11,MKT_05,Beef (Rump),413.31,487.49,446.91
2026-01-11,MKT_05,Tilapia,125.16,166.87,151.86
2026-01-11,MKT_05,Bangus,159.91,223.87,165.55
2026-01-11,MKT_05,Tomatoes,62.58,114.73,66.17
2026-01-11,MKT_05,Red Onions,92.72,164.84,155.22
2026-01-11,MKT_05,Garlic,82.62,134.26,94.22
2026-01-12,MKT_01,Carrots,19.36,22.26,21.11
2026-01-12,MKT_01,Pork,285.42,313.96,299.64
2026-01-12,MKT_01,Rice (Sinandomeng),47.32,59.15,50.29
2026-01-12,MKT_01,Chicken (Whole),154.65,193.31,192.67
2026-01-12,MKT_01,Beef (Rump),374.62,441.86,388.34
2026-01-12,MKT_01,Tilapia,115.42,153.89,141.41
2026-01-12,MKT_01,Bangus,143.42,200.79,192.86
2026-01-12,MKT_01,Tomatoes,56.1,102.85,89.87
2026-01-12,MKT_01,Red Onions,85.75,152.44,108.97
2026-01-12,MKT_01,Garlic,78.69,127.87,97.07
2026-01-12,MKT_02,Carrots,19.67,22.62,21.03
2026-01-12,MKT_02,Pork,298.71,328.58,320.15
2026-01-12,MKT_02,Rice (Sinandomeng),47.82,59.77,58.18
2026-01-12,MKT_02,Chicken (Whole),156.71,195.88,173.31
2026-01-12,MKT_02,Beef (Rump),386.02,455.3,448.82
2026-01-12,MKT_02,Tilapia,114.76,153.02,123.11
2026-01-12,MKT_02,Bangus,150.32,210.45,194.17
2026-01-12,MKT_02,Tomatoes,60.04,110.08,66.99
2026-01-12,MKT_02,Red Onions,88.87,157.99,101.61
2026-01-12,MKT_02,Garlic,78.71,127.91,90.66
2026-01-12,MKT_02,Cabbage,39.18,68.57,46.7
2026-01-12,MKT_02,Potatoes,69.83,109.74,104.21
2026-01-12,MKT_02,Whole Fish (Galunggong),178.48,237.98,200.0
2026-01-12,MKT_03,Carrots,19.15,22.02,20.76
2026-01-12,MKT_03,Pork,298.37,328.21,326.83
2026-01-12,MKT_03,Rice (Sinandomeng),47.19,58.99,50.48
2026-01-12,MKT_03,Chicken (Whole),156.89,196.12,186.96
2026-01-12,MKT_03,Beef (Rump),396.79,468.01,406.48
2026-01-12,MKT_03,Tilapia,119.92,159.89,129.62
2026-01-12,MKT_03,Bangus,151.07,211.5,155.94
2026-01-12,MKT_03,Tomatoes,60.07,110.13,77.1
2026-01-12,MKT_04,Carrots,20.02,23.02,22.18
2026-01-12,MKT_04,Pork,299.0,328.89,317.33
2026-01-12,MKT_04,Rice (Sinandomeng),48.65,60.81,57.04
2026-01-12,MKT_04,Chicken (Whole),162.36,202.95,164.31
2026-01-12,MKT_04,Beef (Rump),395.76,466.79,447.83
2026-01-12,MKT_04,Tilapia,121.82,162.43,155.76
2026-01-12,MKT_04,Bangus,157.67,220.74,208.18
2026-01-12,MKT_04,Tomatoes,62.13,113.9,73.08
2026-01-12,MKT_04,Red Onions,92.12,163.77,100.53
2026-01-12,MKT_04,Garlic,81.51,132.46,108.54
2026-01-12,MKT_04,Cabbage,40.78,71.36,68.98
2026-01-12,MKT_04,Potatoes,72.17,113.41,85.39
2026-01-12,MKT_04,Whole Fish (Galunggong),183.38,244.51,214.38
2026-01-12,MKT_05,Carrots,21.07,24.24,22.56
2026-01-12,MKT_05,Pork,313.56,344.92,329.71
2026-01-12,MKT_05,Rice (Sinandomeng),51.42,64.28,53.58
2026-01-12,MKT_05,Chicken (Whole),166.06,207.58,167.77
2026-01-12,MKT_05,Beef (Rump),412.08,486.05,427.31
2026-01-12,MKT_05,Tilapia,122.93,163.9,150.35
2026-01-12,MKT_05,Bangus,154.6,216.44,207.92
2026-01-12,MKT_05,Tomatoes,64.12,117.56,73.91
2026-01-12,MKT_05,Red Onions,94.77,168.49,163.96
2026-01-12,MKT_05,Garlic,83.79,136.17,119.4
2026-01-13,MKT_01,Carrots,19.92,22.91,22.15
2026-01-13,MKT_01,Pork,287.74,316.51,304.09
2026-01-13,MKT_01,Rice (Sinandomeng),46.88,58.59,49.69
2026-01-13,MKT_01,Chicken (Whole),156.45,195.56,182.06
2026-01-13,MKT_01,Beef (Rump),383.96,452.87,391.7
2026-01-13,MKT_01,Tilapia,113.14,150.85,137.79
2026-01-13,MKT_01,Bangus,143.86,201.4,193.59
2026-01-13,MKT_01,Tomatoes,57.9,106.14,95.36
2026-01-13,MKT_01,Red Onions,88.58,157.47,148.72
2026-01-13,MKT_01,Garlic,77.34,125.68,96.97
2026-01-13,MKT_02,Carrots,19.96,22.95,22.07
2026-01-13,MKT_02,Pork,288.48,317.32,310.2
2026-01-13,MKT_02,Rice (Sinandomeng),46.83,58.53,56.08
2026-01-13,MKT_02,Chicken (Whole),160.1,200.13,165.29
2026-01-13,MKT_02,Beef (Rump),381.19,449.61,403.57
2026-01-13,MKT_02,Tilapia,117.63,156.84,132.13
2026-01-13,MKT_02,Bangus,150.59,210.82,174.1
2026-01-13,MKT_02,Tomatoes,58.04,106.4,79.79
2026-01-13,MKT_02,Red Onions,87.34,155.27,103.05
2026-01-13,MKT_02,Garlic,76.81,124.82,80.75
2026-01-13,MKT_02,Cabbage,40.19,70.32,58.74
2026-01-13,MKT_02,Potatoes,69.66,109.47,88.15
2026-01-13,MKT_02,Whole Fish (Galunggong),179.05,238.73,210.01
2026-01-13,MKT_03,Carrots,19.9,22.89,21.35
2026-01-13,MKT_03,Pork,293.75,323.12,310.71
2026-01-13,MKT_03,Rice (Sinandomeng),46.82,58.52,53.03
2026-01-13,MKT_03,Chicken (Whole),163.32,204.15,196.2
2026-01-13,MKT_03,Beef (Rump),393.3,463.89,443.77
2026-01-13,MKT_03,Tilapia,121.37,161.82,131.48
2026-01-13,MKT_03,Bangus,150.63,210.89,206.07
2026-01-13,MKT_03,Tomatoes,59.32,108.76,83.36
2026-01-13,MKT_04,Carrots,20.32,23.36,21.34
2026-01-13,MKT_04,Pork,301.55,331.71,325.47
2026-01-13,MKT_04,Rice (Sinandomeng),48.17,60.21,54.62
2026-01-13,MKT_04,Chicken (Whole),165.4,206.75,194.8
2026-01-13,MKT_04,Beef (Rump),388.61,458.36,407.85
2026-01-13,MKT_04,Tilapia,120.63,160.84,128.23
2026-01-13,MKT_04,Bangus,152.49,213.49,193.86
2026-01-13,MKT_04,Tomatoes,61.29,112.37,97.3
2026-01-13,MKT_04,Red Onions,90.0,160.0,97.87
2026-01-13,MKT_04,Garlic,79.69,129.49,127.18
2026-01-13,MKT_04,Cabbage,41.06,71.86,55.97
2026-01-13,MKT_04,Potatoes,71.64,112.57,73.87
2026-01-13,MKT_04,Whole Fish (Galunggong),187.28,249.71,226.67
2026-01-13,MKT_05,Carrots,20.84,23.96,23.08
2026-01-13,MKT_05,Pork,314.44,345.89,341.86
2026-01-13,MKT_05,Rice (Sinandomeng),49.41,61.77,56.85
2026-01-13,MKT_05,Chicken (Whole),164.81,206.01,181.83
2026-01-13,MKT_05,Beef (Rump),398.32,469.82,453.85
2026-01-13,MKT_05,Tilapia,123.55,164.74,135.09
2026-01-13,MKT_05,Bangus,155.34,217.47,196.65
2026-01-13,MKT_05,Tomatoes,63.52,116.46,68.98
2026-01-13,MKT_05,Red Onions,92.47,164.4,134.58
2026-01-13,MKT_05,Garlic,85.77,139.38,95.11
2026-01-14,MKT_01,Carrots,19.39,22.3,20.3
2026-01-14,MKT_01,Pork,289.86,318.85,293.04
2026-01-14,MKT_01,Rice (Sinandomeng),46.11,57.64,53.0
2026-01-14,MKT_01,Chicken (Whole),153.25,191.56,174.15
2026-01-14,MKT_01,Beef (Rump),371.14,437.75,410.64
2026-01-14,MKT_01,Tilapia,112.73,150.31,131.4
2026-01-14,MKT_01,Bangus,142.19,199.07,166.62
2026-01-14,MKT_01,Tomatoes,59.08,108.3,94.18
2026-01-14,MKT_01,Red Onions,87.17,154.97,105.98
2026-01-14,MKT_01,Garlic,78.75,127.98,83.08
2026-01-14,MKT_02,Carrots,19.43,22.34,20.36
2026-01-14,MKT_02,Pork,289.43,318.38,299.85
2026-01-14,MKT_02,Rice (Sinandomeng),47.06,58.83,48.29
2026-01-14,MKT_02,Chicken (Whole),154.95,193.69,185.66
2026-01-14,MKT_02,Beef (Rump),383.57,452.41,443.77
2026-01-14,MKT_02,Tilapia,114.8,153.07,139.56
2026-01-14,MKT_02,Bangus,142.51,199.52,161.66
2026-01-14,MKT_02,Tomatoes,59.14,108.42,91.96
2026-01-14,MKT_02,Red Onions,90.46,160.81,123.22
2026-01-14,MKT_02,Garlic,78.9,128.22,82.31
2026-01-14,MKT_02,Cabbage,39.53,69.19,45.05
2026-01-14,MKT_02,Potatoes,68.68,107.93,95.57
2026-01-14,MKT_02,Whole Fish (Galunggong),176.86,235.81,182.96
2026-01-14,MKT_03,Carrots,19.58,22.51,20.95
2026-01-14,MKT_03,Pork,296.69,326.36,316.25
2026-01-14,MKT_03,Rice (Sinandomeng),48.89,61.11,58.31
2026-01-14,MKT_03,Chicken (Whole),157.38,196.72,195.93
2026-01-14,MKT_03,Beef (Rump),388.15,457.82,452.31
2026-01-14,MKT_03,Tilapia,122.18,162.91,143.38
2026-01-14,MKT_03,Bangus,150.32,210.45,187.69
2026-01-14,MKT_03,Tomatoes,60.17,110.32,66.95
2026-01-14,MKT_04,Carrots,20.31,23.35,22.5
2026-01-14,MKT_04,Pork,309.19,340.11,310.77
2026-01-14,MKT_04,Rice (Sinandomeng),49.65,62.06,53.61
2026-01-14,MKT_04,Chicken (Whole),161.31,201.64,165.26
2026-01-14,MKT_04,Beef (Rump),390.01,460.01,455.16
2026-01-14,MKT_04,Tilapia,119.09,158.79,134.95
2026-01-14,MKT_04,Bangus,154.14,215.8,181.77
2026-01-14,MKT_04,Tomatoes,61.55,112.84,108.29
2026-01-14,MKT_04,Red Onions,95.17,169.18,131.95
2026-01-14,MKT_04,Garlic,81.7,132.76,101.25
2026-01-14,MKT_04,Cabbage,40.74,71.3,67.19
2026-01-14,MKT_04,Potatoes,71.68,112.64,103.75
2026-01-14,MKT_04,Whole Fish (Galunggong),184.47,245.96,203.4
2026-01-14,MKT_05,Carrots,20.75,23.86,21.62
2026-01-14,MKT_05,Pork,308.6,339.46,329.85
2026-01-14,MKT_05,Rice (Sinandomeng),49.94,62.43,57.8
2026-01-14,MKT_05,Chicken (Whole),166.38,207.97,200.26
2026-01-14,MKT_05,Beef (Rump),405.45,478.23,449.47
2026-01-14,MKT_05,Tilapia,126.27,168.36,158.2
2026-01-14,MKT_05,Bangus,156.02,218.43,181.0
2026-01-14,MKT_05,Tomatoes,61.22,112.24,69.04
2026-01-14,MKT_05,Red Onions,92.78,164.94,95.12
2026-01-14,MKT_05,Garlic,82.98,134.84,90.35
2026-01-15,MKT_01,Carrots,19.22,22.1,21.54
2026-01-15,MKT_01,Pork,290.38,319.42,303.01
2026-01-15,MKT_01,Rice (Sinandomeng),46.13,57.66,51.26
2026-01-15,MKT_01,Chicken (Whole),148.86,186.07,153.19
2026-01-15,MKT_01,Beef (Rump),367.32,433.25,408.05
2026-01-15,MKT_01,Tilapia,116.28,155.04,141.33
2026-01-15,MKT_01,Bangus,143.52,200.93,147.3
2026-01-15,MKT_01,Tomatoes,58.94,108.06,107.31
2026-01-15,MKT_01,Red Onions,86.6,153.96,152.38
2026-01-15,MKT_01,Garlic,76.4,124.14,88.08
2026-01-15,MKT_02,Carrots,19.42,22.33,21.24
2026-01-15,MKT_02,Pork,292.64,321.9,294.9
2026-01-15,MKT_02,Rice (Sinandomeng),47.16,58.94,56.43
2026-01-15,MKT_02,Chicken (Whole),156.81,196.01,180.81
2026-01-15,MKT_02,Beef (Rump),387.75,457.35,424.41
2026-01-15,MKT_02,Tilapia,114.93,153.24,131.33
2026-01-15,MKT_02,Bangus,143.92,201.49,165.22
2026-01-15,MKT_02,Tomatoes,58.6,107.43,78.91
2026-01-15,MKT_02,Red Onions,88.93,158.1,141.87
2026-01-15,MKT_02,Garlic,79.31,128.88,80.35
2026-01-15,MKT_02,Cabbage,38.85,67.99,39.89
2026-01-15,MKT_02,Potatoes,65.88,103.52,75.9
2026-01-15,MKT_02,Whole Fish (Galunggong),174.93,233.23,206.1
2026-01-15,MKT_03,Carrots,20.12,23.14,21.05
2026-01-15,MKT_03,Pork,299.93,329.92,303.61
2026-01-15,MKT_03,Rice (Sinandomeng),48.42,60.52,55.0
2026-01-15,MKT_03,Chicken (Whole),162.87,203.59,167.27
2026-01-15,MKT_03,Beef (Rump),389.07,458.91,423.18
2026-01-15,MKT_03,Tilapia,119.2,158.94,148.27
2026-01-15,MKT_03,Bangus,148.01,207.21,176.21
2026-01-15,MKT_03,Tomatoes,58.77,107.74,81.31
2026-01-15,MKT_04,Carrots,19.92,22.9,21.97
2026-01-15,MKT_04,Pork,302.99,333.29,323.65
2026-01-15,MKT_04,Rice (Sinandomeng),49.71,62.14,55.21
2026-01-15,MKT_04,Chicken (Whole),164.83,206.03,166.87
2026-01-15,MKT_04,Beef (Rump),394.95,465.83,458.47
2026-01-15,MKT_04,Tilapia,126.28,168.38,153.88
2026-01-15,MKT_04,Bangus,151.64,212.29,205.53
2026-01-15,MKT_04,Tomatoes,62.37,114.35,66.27
2026-01-15,MKT_04,Red Onions,93.91,166.95,131.76
2026-01-15,MKT_04,Garlic,82.15,133.5,108.44
2026-01-15,MKT_04,Cabbage,40.39,70.69,60.82
2026-01-15,MKT_04,Potatoes,71.02,111.6,74.34
2026-01-15,MKT_04,Whole Fish (Galunggong),184.1,245.46,185.33
2026-01-15,MKT_05,Carrots,20.4,23.46,21.62
2026-01-15,MKT_05,Pork,307.63,338.39,331.18
2026-01-15,MKT_05,Rice (Sinandomeng),49.17,61.46,51.64
2026-01-15,MKT_05,Chicken (Whole),167.69,209.61,172.22
2026-01-15,MKT_05,Beef (Rump),412.54,486.58,432.4
2026-01-15,MKT_05,Tilapia,126.09,168.13,127.45
2026-01-15,MKT_05,Bangus,158.24,221.54,197.66
2026-01-15,MKT_05,Tomatoes,61.72,113.15,81.48
2026-01-15,MKT_05,Red Onions,93.16,165.63,137.61
2026-01-15,MKT_05,Garlic,82.9,134.71,122.76
2026-01-16,MKT_01,Carrots,19.34,22.24,19.92
2026-01-16,MKT_01,Pork,297.74,327.52,326.11
2026-01-16,MKT_01,Rice (Sinandomeng),45.62,57.02,56.31
2026-01-16,MKT_01,Chicken (Whole),155.83,194.78,179.17
2026-01-16,MKT_01,Beef (Rump),383.34,452.15,438.89
2026-01-16,MKT_01,Tilapia,116.11,154.82,141.37
2026-01-16,MKT_01,Bangus,143.18,200.45,195.9
2026-01-16,MKT_01,Tomatoes,56.84,104.22,67.76
2026-01-16,MKT_01,Red Onions,84.99,151.09,114.1
2026-01-16,MKT_01,Garlic,74.44,120.97,102.85
2026-01-16,MKT_02,Carrots,19.53,22.46,21.74
2026-01-16,MKT_02,Pork,292.75,322.03,311.51
2026-01-16,MKT_02,Rice (Sinandomeng),47.66,59.57,57.56
2026-01-16,MKT_02,Chicken (Whole),155.4,194.25,187.94
2026-01-16,MKT_02,Beef (Rump),381.22,449.65,432.63
2026-01-16,MKT_02,Tilapia,118.11,157.48,136.28
2026-01-16,MKT_02,Bangus,148.1,207.35,193.83
2026-01-16,MKT_02,Tomatoes,59.46,109.01,91.82
2026-01-16,MKT_02,Red Onions,88.44,157.23,155.69
2026-01-16,MKT_02,Garlic,76.84,124.87,121.43
2026-01-16,MKT_02,Cabbage,39.44,69.02,63.31
2026-01-16,MKT_02,Potatoes,67.92,106.73,76.49
2026-01-16,MKT_02,Whole Fish (Galunggong),179.74,239.66,223.42
2026-01-16,MKT_03,Carrots,20.01,23.01,21.59
2026-01-16,MKT_03,Pork,301.08,331.19,310.24
2026-01-16,MKT_03,Rice (Sinandomeng),49.87,62.34,56.85
2026-01-16,MKT_03,Chicken (Whole),161.81,202.26,187.41
2026-01-16,MKT_03,Beef (Rump),392.23,462.63,445.55
2026-01-16,MKT_03,Tilapia,119.75,159.67,120.61
2026-01-16,MKT_03,Bangus,147.25,206.14,162.03
2026-01-16,MKT_03,Tomatoes,59.81,109.66,99.39
2026-01-16,MKT_04,Carrots,20.14,23.17,21.05
2026-01-16,MKT_04,Pork,313.51,344.87,332.71
2026-01-16,MKT_04,Rice (Sinandomeng),49.24,61.56,51.87
2026-01-16,MKT_04,Chicken (Whole),166.07,207.59,189.03
2026-01-16,MKT_04,Beef (Rump),394.23,464.99,395.09
2026-01-16,MKT_04,Tilapia,120.99,161.32,159.17
2026-01-16,MKT_04,Bangus,154.46,216.24,177.32
2026-01-16,MKT_04,Tomatoes,60.4,110.74,75.98
2026-01-16,MKT_04,Red Onions,91.21,162.15,153.02
2026-01-16,MKT_04,Garlic,83.67,135.97,129.63
2026-01-16,MKT_04,Cabbage,40.56,70.98,58.51
2026-01-16,MKT_04,Potatoes,69.91,109.86,97.5
2026-01-16,MKT_04,Whole Fish (Galunggong),178.85,238.46,179.54
2026-01-16,MKT_05,Carrots,20.34,23.39,22.47
2026-01-16,MKT_05,Pork,317.68,349.45,321.04
2026-01-16,MKT_05,Rice (Sinandomeng),49.52,61.9,57.33
2026-01-16,MKT_05,Chicken (Whole),172.54,215.67,175.77
2026-01-16,MKT_05,Beef (Rump),414.62,489.04,456.28
2026-01-16,MKT_05,Tilapia,128.41,171.21,154.14
2026-01-16,MKT_05,Bangus,158.3,221.63,175.62
2026-01-16,MKT_05,Tomatoes,62.93,115.38,105.88
2026-01-16,MKT_05,Red Onions,92.5,164.44,97.15
2026-01-16,MKT_05,Garlic,83.2,135.19,100.74
2026-01-17,MKT_01,Carrots,19.41,22.32,21.42
2026-01-17,MKT_01,Pork,292.3,321.53,307.4
2026-01-17,MKT_01,Rice (Sinandomeng),45.26,56.57,49.14
2026-01-17,MKT_01,Chicken (Whole),153.14,191.42,169.82
2026-01-17,MKT_01,Beef (Rump),373.92,441.03,413.97
2026-01-17,MKT_01,Tilapia,114.98,153.31,142.94
2026-01-17,MKT_01,Bangus,141.7,198.37,177.62
2026-01-17,MKT_01,Tomatoes,59.27,108.66,97.79
2026-01-17,MKT_01,Red Onions,86.09,153.06,141.99
